title,university,form,link,category
UX Design Fundamentals,California Institute of the Arts,course,https://www.coursera.org/learn/ux-design-fundamentals,computer-science/design-and-product
Agile Meets Design Thinking,University of Virginia,course,https://www.coursera.org/learn/uva-darden-getting-started-agile,computer-science/design-and-product
Arduino y algunas aplicaciones,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/arduino-aplicaciones,computer-science/design-and-product
Game Design: Art and Concepts,California Institute of the Arts,specialization,https://www.coursera.org/specializations/game-design,computer-science/design-and-product
The Language of Design: Form and Meaning,California Institute of the Arts,course,https://www.coursera.org/learn/design-language,computer-science/design-and-product
Building Scalable Java Microservices with Spring Boot and Spring Cloud,Google Cloud,course,https://www.coursera.org/learn/google-cloud-java-spring,computer-science/design-and-product
Autodesk Certified Professional: Revit for Architectural Design Exam Prep,Autodesk,course,https://www.coursera.org/learn/autodesk-revit-architectural-design,computer-science/design-and-product
Digital Systems: From Logic Gates to Processors,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/digital-systems,computer-science/design-and-product
Introduction to Software Product Management,University of Alberta,course,https://www.coursera.org/learn/introduction-to-software-product-management,computer-science/design-and-product
Introduction to Imagemaking,California Institute of the Arts,course,https://www.coursera.org/learn/image-making,computer-science/design-and-product
Human-Centered Design: an Introduction,University of California San Diego,course,https://www.coursera.org/learn/human-computer-interaction,computer-science/design-and-product
Introduction to Augmented Reality and ARCore,Google AR & VR,course,https://www.coursera.org/learn/ar,computer-science/design-and-product
Introduction to FPGA Design for Embedded Systems,University of Colorado Boulder,course,https://www.coursera.org/learn/intro-fpga-design-embedded-systems,computer-science/design-and-product
Virtual Reality,University of London,specialization,https://www.coursera.org/specializations/virtual-reality,computer-science/design-and-product
Introduction to User Experience Principles and Processes,University of Michigan,course,https://www.coursera.org/learn/introtoux-principles-and-processes,computer-science/design-and-product
Building AI Powered Chatbots Without Programming,IBM,course,https://www.coursera.org/learn/building-ai-powered-chatbots,computer-science/design-and-product
Intro to Digital Manufacturing with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/introduction-digital-manufacturing-fusion-360,computer-science/design-and-product
"JavaScript, jQuery, and JSON",University of Michigan,course,https://www.coursera.org/learn/javascript-jquery-json,computer-science/design-and-product
Introduction to Game Design,California Institute of the Arts,course,https://www.coursera.org/learn/game-design,computer-science/design-and-product
Software Processes and Agile Practices,University of Alberta,course,https://www.coursera.org/learn/software-processes-and-agile-practices,computer-science/design-and-product
Introduction to Virtual Reality,University of London,course,https://www.coursera.org/learn/introduction-virtual-reality,computer-science/design-and-product
User Interface Design,University of Minnesota,specialization,https://www.coursera.org/specializations/user-interface-design,computer-science/design-and-product
Web Design: Strategy and Information Architecture,California Institute of the Arts,course,https://www.coursera.org/learn/web-design-strategy,computer-science/design-and-product
Client Needs and Software Requirements,University of Alberta,course,https://www.coursera.org/learn/client-needs-and-software-requirements,computer-science/design-and-product
Web Design: Wireframes to Prototypes,California Institute of the Arts,course,https://www.coursera.org/learn/web-design-wireframes-prototypes,computer-science/design-and-product
Autodesk Certified Professional: Revit for Structural Design Exam Prep,Autodesk,course,https://www.coursera.org/learn/autodesk-revit-for-structural-design-exam-prep,computer-science/design-and-product
Autodesk CAD/CAM for Manufacturing,Autodesk,specialization,https://www.coursera.org/specializations/autodesk-cad-cam-manufacturing,computer-science/design-and-product
Architecting with Google Kubernetes Engine: Foundations,Google Cloud,course,https://www.coursera.org/learn/foundations-google-kubernetes-engine-gke,computer-science/design-and-product
Hacking and Patching,University of Colorado System,course,https://www.coursera.org/learn/hacking-patching,computer-science/design-and-product
Hardware Description Languages for FPGA Design,University of Colorado Boulder,course,https://www.coursera.org/learn/fpga-hardware-description-languages,computer-science/design-and-product
Sistemas Digitales: De las puertas lógicas al procesador,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/sistemas-digitales,computer-science/design-and-product
Developing APIs with Google Cloud's Apigee API Platform,Google Cloud,specialization,https://www.coursera.org/specializations/apigee-api-gcp,computer-science/design-and-product
State Estimation and Localization for Self-Driving Cars,University of Toronto,course,https://www.coursera.org/learn/state-estimation-localization-self-driving-cars,computer-science/design-and-product
Autodesk Certified Professional: Civil 3D for Infrastructure Design Exam Prep,Autodesk,course,https://www.coursera.org/learn/autodesk-civil-3d-infrastructure-design,computer-science/design-and-product
"Introduction to CAD, CAM, and Practical CNC Machining",Autodesk,course,https://www.coursera.org/learn/introduction-cad-cam-practical-cnc-machining,computer-science/design-and-product
Autodesk CAD/CAM/CAE for Mechanical Engineering,Autodesk,specialization,https://www.coursera.org/specializations/autodesk-cad-cam-cae-mechanical-engineering,computer-science/design-and-product
VR and 360 Video Production,Google AR & VR,course,https://www.coursera.org/learn/360-vr-video-production,computer-science/design-and-product
Managing an Agile Team,University of Virginia,course,https://www.coursera.org/learn/uva-darden-agile-team-management,computer-science/design-and-product
Документы и презентации в LaTeX (Introduction to LaTeX),National Research University Higher School of Economics,course,https://www.coursera.org/learn/latex,computer-science/design-and-product
API Design and Fundamentals of Google Cloud's Apigee API Platform,Google Cloud,course,https://www.coursera.org/learn/api-design-apigee-gcp,computer-science/design-and-product
"Data Warehouse Concepts, Design, and Data Integration",University of Colorado System,course,https://www.coursera.org/learn/dwdesign,computer-science/design-and-product
Introdução ao Teste de Software,Universidade de São Paulo,course,https://www.coursera.org/learn/intro-teste-de-software,computer-science/design-and-product
Art for Games,Michigan State University,specialization,https://www.coursera.org/specializations/art-for-games,computer-science/design-and-product
Introduction to Programming and Animation with Alice,Duke University,course,https://www.coursera.org/learn/introtoalice,computer-science/design-and-product
"Everyday Excel, Part 1",University of Colorado Boulder,course,https://www.coursera.org/learn/everyday-excel-part-1,computer-science/design-and-product
Introduction to UI Design,University of Minnesota,course,https://www.coursera.org/learn/ui-design,computer-science/design-and-product
Agile Planning for Software Products,University of Alberta,course,https://www.coursera.org/learn/agile-planning-for-software-products,computer-science/design-and-product
Autodesk Fusion 360 Integrated CAD/CAM/CAE,Autodesk,course,https://www.coursera.org/learn/fusion-360-integrated-cad-cam-cae,computer-science/design-and-product
Visual Perception for Self-Driving Cars,University of Toronto,course,https://www.coursera.org/learn/visual-perception-self-driving-cars,computer-science/design-and-product
Building Database Applications in PHP,University of Michigan,course,https://www.coursera.org/learn/database-applications-php,computer-science/design-and-product
Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,Autodesk,course,https://www.coursera.org/learn/mechanical-engineering-design-manufacturing,computer-science/design-and-product
Programando con Java para aplicaciones Android,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/programandoconjava,computer-science/design-and-product
Character Design for Video Games,California Institute of the Arts,course,https://www.coursera.org/learn/game-character-design,computer-science/design-and-product
Motion Planning for Self-Driving Cars,University of Toronto,course,https://www.coursera.org/learn/motion-planning-self-driving-cars,computer-science/design-and-product
Pixel Art for Video Games,Michigan State University,course,https://www.coursera.org/learn/pixel-art-video-games,computer-science/design-and-product
3D Model Creation with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/3d-model-creation-fusion-360,computer-science/design-and-product
Running Product Design Sprints,University of Virginia,course,https://www.coursera.org/learn/uva-darden-running-design-sprints,computer-science/design-and-product
Story and Narrative Development for Video Games,California Institute of the Arts,course,https://www.coursera.org/learn/video-game-story,computer-science/design-and-product
Дизайн презентаций,E-Learning Development Fund,course,https://www.coursera.org/learn/presentation-designs,computer-science/design-and-product
Software Product Management Capstone,University of Alberta,course,https://www.coursera.org/learn/software-product-management-capstone,computer-science/design-and-product
Design Principles: an Introduction,University of California San Diego,course,https://www.coursera.org/learn/design-principles,computer-science/design-and-product
Principles of Game Design,Michigan State University,course,https://www.coursera.org/learn/gamedesign,computer-science/design-and-product
Design and Analyze Secure Networked Systems,University of Colorado System,course,https://www.coursera.org/learn/design-secure-networked-systems,computer-science/design-and-product
Desarrollo y Diseño de Videojuegos,Universidad de los Andes,specialization,https://www.coursera.org/specializations/desarrollo-videojuegos,computer-science/design-and-product
Development of Real-Time Systems,EIT Digital,course,https://www.coursera.org/learn/real-time-systems,computer-science/design-and-product
Developing Industrial Internet of Things,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/developing-industrial-iot,computer-science/design-and-product
Brand New Brand,California Institute of the Arts,course,https://www.coursera.org/learn/brand-new-brand,computer-science/design-and-product
UX Design: From Concept to Prototype,University of Michigan,course,https://www.coursera.org/learn/ux-design-concept-wireframe,computer-science/design-and-product
SAS Visual Business Analytics,SAS,not specified,https://www.coursera.org/specializations/sas-visual-business-analytics,computer-science/design-and-product
Reviews & Metrics for Software Improvements,University of Alberta,course,https://www.coursera.org/learn/reviews-and-metrics-for-software-improvements,computer-science/design-and-product
Understanding User Needs,University of Michigan,course,https://www.coursera.org/learn/understanding-user-needs,computer-science/design-and-product
"Introduction to XR: VR, AR, and MR Foundations",Unity,course,https://www.coursera.org/learn/xr-introduction,computer-science/design-and-product
Mobile Interaction Design: How to Design Usable Mobile Products and Services,National Research University Higher School of Economics,course,https://www.coursera.org/learn/mobile-interaction-design,computer-science/design-and-product
Information Visualization: Foundations,New York University Tandon School of Engineering,course,https://www.coursera.org/learn/information-visualization-fundamentals,computer-science/design-and-product
Basics of Inclusive Design for Online Education,University of Colorado Boulder,course,https://www.coursera.org/learn/inclusive-design,computer-science/design-and-product
Autodesk Generative Design for Manufacturing,Autodesk,specialization,https://www.coursera.org/specializations/autodesk-generative-design-manufacturing,computer-science/design-and-product
User Experience: Research & Prototyping,University of California San Diego,course,https://www.coursera.org/learn/user-research,computer-science/design-and-product
"UX Research at Scale: Surveys, Analytics, Online Testing",University of Michigan,course,https://www.coursera.org/learn/ux-research-at-scale,computer-science/design-and-product
Autodesk Certified Professional: Inventor for Mechanical Design Exam Prep,Autodesk,course,https://www.coursera.org/learn/autodesk-inventor-mechanical-design,computer-science/design-and-product
Desarrollo de Videojuegos en Unity: Una Introducción,Universidad de los Andes,course,https://www.coursera.org/learn/desarrollo-videojuegos-unity,computer-science/design-and-product
Unity Certified 3D Artist,Unity,specialization,https://www.coursera.org/specializations/unity-3d-artist,computer-science/design-and-product
Industrial IoT Markets and Security,University of Colorado Boulder,course,https://www.coursera.org/learn/industrial-iot-markets-security,computer-science/design-and-product
The Development of Mobile Health Monitoring Systems,Saint Petersburg State University,course,https://www.coursera.org/learn/mobile-health-monitoring-systems,computer-science/design-and-product
Manufacturing Process with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/manufacturing-process-fusion-360,computer-science/design-and-product
Engineering Practices for Building Quality Software,University of Minnesota,course,https://www.coursera.org/learn/engineering-practices-secure-software-quality,computer-science/design-and-product
World Design for Video Games,California Institute of the Arts,course,https://www.coursera.org/learn/video-game-world,computer-science/design-and-product
Diseño y Creación de videojuegos,Universitat Autònoma de Barcelona,specialization,https://www.coursera.org/specializations/diseno-videojuegos,computer-science/design-and-product
Engineering Design Process with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/engineering-design-process-fusion-360,computer-science/design-and-product
"Designing, Running, and Analyzing Experiments",University of California San Diego,course,https://www.coursera.org/learn/designexperiments,computer-science/design-and-product
Generative Design for Additive Manufacturing,Autodesk,course,https://www.coursera.org/learn/generative-design-additive-manufacturing,computer-science/design-and-product
Fundamentos de Android,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/fundamentos,computer-science/design-and-product
3D Models for Virtual Reality,University of London,course,https://www.coursera.org/learn/3d-models-virtual-reality,computer-science/design-and-product
Agile Development in Practice (Project-centered Course),University of Virginia,course,https://www.coursera.org/learn/uva-darden-agile-development-capstone,computer-science/design-and-product
FPGA computing systems: Background knowledge and introductory materials,Politecnico di Milano,course,https://www.coursera.org/learn/fpga-intro,computer-science/design-and-product
User Research and Design,University of Minnesota,course,https://www.coursera.org/learn/design-research,computer-science/design-and-product
¿Cómo (nos) cambia la Tecnología?,Universidad de Chile,course,https://www.coursera.org/learn/comonoscambialatecnologia,computer-science/design-and-product
Hypothesis-Driven Development,University of Virginia,course,https://www.coursera.org/learn/uva-darden-agile-testing,computer-science/design-and-product
Evaluating User Interfaces,University of Minnesota,course,https://www.coursera.org/learn/ui-testing,computer-science/design-and-product
Prototyping and Design,University of Minnesota,course,https://www.coursera.org/learn/prototyping-design,computer-science/design-and-product
Desarrollo de aplicaciones con Android,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/desarrollo-de-aplicaciones,computer-science/design-and-product
Evaluating Designs with Users,University of Michigan,course,https://www.coursera.org/learn/evaluating-designs-with-users,computer-science/design-and-product
Фотограмметрическая обработка материалов аэрофотосъемки с БПЛА,Saint Petersburg State University,course,https://www.coursera.org/learn/fotogrammetricheskaya-obrabotka-bpla,computer-science/design-and-product
Asset Creation and Management,Unity,course,https://www.coursera.org/learn/asset-creation-management,computer-science/design-and-product
3-Axis Machining with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/3-axis-machining-autodesk-fusion-360,computer-science/design-and-product
Modeling and Design for Mechanical Engineers with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/modeling-design-mechanical-engineers,computer-science/design-and-product
A complexidade sensível: Um paralelo entre videogames e arte,Universidade Estadual de Campinas,course,https://www.coursera.org/learn/videogames,computer-science/design-and-product
Information Design,University of California San Diego,course,https://www.coursera.org/learn/infodesign,computer-science/design-and-product
网络游戏设计与开发,Fudan University,specialization,https://www.coursera.org/specializations/wangluo-youxi-sheji-kaifa,computer-science/design-and-product
Mastering Digital Twins,EIT Digital,course,https://www.coursera.org/learn/mastering-digital-twins,computer-science/design-and-product
Unity Expert Gameplay Programmer Certification Preparation,Unity,specialization,https://www.coursera.org/specializations/unity-gameplay-programmer,computer-science/design-and-product
Processamento Digital de Sinais - Amostragem,Universidade Estadual de Campinas,course,https://www.coursera.org/learn/pds,computer-science/design-and-product
Input and Interaction,University of California San Diego,course,https://www.coursera.org/learn/interaction-techniques,computer-science/design-and-product
Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/simulation-analysis-mechanical-engineers,computer-science/design-and-product
Videojuegos: ¿de qué hablamos?,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/videojuegos-intro,computer-science/design-and-product
"Coding for Designers, Managers, & Entrepreneurs I",University of Virginia,course,https://www.coursera.org/learn/uva-coding-for-design-managers-1,computer-science/design-and-product
Developing FPGA-accelerated cloud applications with SDAccel: Theory,Politecnico di Milano,course,https://www.coursera.org/learn/fpga-sdaccel-theory,computer-science/design-and-product
Concept Art for Video Games,Michigan State University,course,https://www.coursera.org/learn/concept-art-video-games,computer-science/design-and-product
Entender el diseño,Arizona State University,course,https://www.coursera.org/learn/entender-diseno,computer-science/design-and-product
3D-печать для всех и каждого,National Research Tomsk State University,course,https://www.coursera.org/learn/3d-printing,computer-science/design-and-product
Creating Toolpaths for a CNC Lathe,Autodesk,course,https://www.coursera.org/learn/cnc-toolpaths-cnc-lathe,computer-science/design-and-product
Project: Build an E-commerce Dashboard with Figma,Rhyme,course,https://www.coursera.org/learn/e-commerce-dashboard-figma,computer-science/design-and-product
3D Interaction Design in Virtual Reality,University of London,course,https://www.coursera.org/learn/3d-interaction-design-virtual-reality,computer-science/design-and-product
Character Setup and Animation,Unity,course,https://www.coursera.org/learn/character-setup-animation,computer-science/design-and-product
Game Developers and Esports Organizations,"University of California, Irvine",course,https://www.coursera.org/learn/game-developers-esports-organizations,computer-science/design-and-product
Multi-Axis CNC Toolpaths,Autodesk,course,https://www.coursera.org/learn/multi-axis-cnc-toolpaths,computer-science/design-and-product
Low Poly Art For Video Games,Michigan State University,course,https://www.coursera.org/learn/low-poly-art-video-games,computer-science/design-and-product
Rapid Gameplay Prototyping,Unity,course,https://www.coursera.org/learn/rapid-gameplay-prototyping,computer-science/design-and-product
Diseño de videojuegos,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/videojuegos-diseno,computer-science/design-and-product
System Validation: Automata and behavioural equivalences,EIT Digital,course,https://www.coursera.org/learn/automata-system-validation,computer-science/design-and-product
UX (User Experience) Capstone,University of Michigan,course,https://www.coursera.org/learn/user-experience-capstone,computer-science/design-and-product
Arte 3D y animación en videojuegos,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/videojuegos-animation,computer-science/design-and-product
CAM and Design Manufacturing for Mechanical Engineers with Autodesk Fusion 360,Autodesk,course,https://www.coursera.org/learn/cam-design-manufacturing-mechanical-engineers,computer-science/design-and-product
Developing FPGA-accelerated cloud applications with SDAccel: Practice,Politecnico di Milano,course,https://www.coursera.org/learn/fpga-sdaccel-practice,computer-science/design-and-product
Making Your First Virtual Reality Game,University of London,course,https://www.coursera.org/learn/making-virtual-reality-game,computer-science/design-and-product
Project Planning and Machine Learning,University of Colorado Boulder,course,https://www.coursera.org/learn/industrial-iot-project-planning-machine-learning,computer-science/design-and-product
Enseignes et afficheurs à LED,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/enseignes-et-afficheurs-led,computer-science/design-and-product
Secure Networked System with Firewall and IDS,University of Colorado System,course,https://www.coursera.org/learn/secure-networked-system-with-firewall-ids,computer-science/design-and-product
Diseño de Videojuegos: Una introducción,Universidad de los Andes,course,https://www.coursera.org/learn/diseno-videojuegos-intro,computer-science/design-and-product
Interaction Design Capstone Project,University of California San Diego,course,https://www.coursera.org/learn/interaction-design-capstone,computer-science/design-and-product
软件工程,Peking University,course,https://www.coursera.org/learn/ruanjian-gongcheng,computer-science/design-and-product
Modeling and Debugging Embedded Systems,University of Colorado Boulder,course,https://www.coursera.org/learn/modeling-debugging-embedded-systems,computer-science/design-and-product
Building Interactive 3D Characters and Social VR,University of London,course,https://www.coursera.org/learn/interactive-3d-characters-social-virtual-reality,computer-science/design-and-product
Generative Design for Performance and Weight Reduction,Autodesk,course,https://www.coursera.org/learn/generative-design-performance-weight-reduction,computer-science/design-and-product
UI Design Capstone,University of Minnesota,course,https://www.coursera.org/learn/ui-design-capstone,computer-science/design-and-product
Game Design Document: Define the Art & Concepts,California Institute of the Arts,course,https://www.coursera.org/learn/game-design-document,computer-science/design-and-product
Desarrollo de aplicaciones avanzadas con Android,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/aplicaciones-android,computer-science/design-and-product
Generative Design for Industrial Applications,Autodesk,course,https://www.coursera.org/learn/generative-design-industrial-applications,computer-science/design-and-product
Desarrollo de Videojuegos 3D en Unity: Una Introducción,Universidad de los Andes,course,https://www.coursera.org/learn/juegos-3d,computer-science/design-and-product
Emprendimiento y métodos ágiles de desarrollo en videojuegos,Universidad de los Andes,course,https://www.coursera.org/learn/videojuegos-emprendimiento,computer-science/design-and-product
Integrating Scripts for Scene Interactions,Unity,course,https://www.coursera.org/learn/integrating-scripts-for-scene-interactions,computer-science/design-and-product
Creating Cutscenes in Unity,Unity,course,https://www.coursera.org/learn/creating-cutscenes-unity,computer-science/design-and-product
Generative Design for Part Consolidation,Autodesk,course,https://www.coursera.org/learn/generative-design-part-consolidation,computer-science/design-and-product
Programming for Level Design,Unity,course,https://www.coursera.org/learn/programming-level-design,computer-science/design-and-product
Performance Optimization in Unity,Unity,course,https://www.coursera.org/learn/performance-optimization-unity,computer-science/design-and-product
Esports Teams and Professional Players,"University of California, Irvine",course,https://www.coursera.org/learn/esports-teams-professional-players,computer-science/design-and-product
Motores gráficos en videojuegos: game engine,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/videojuegos-engine,computer-science/design-and-product
Desenvolvimento e Design de Aplicativos para iPhone,Universidade Estadual de Campinas,specialization,https://www.coursera.org/specializations/desenvolvimento-aplicativos,computer-science/design-and-product
System Validation (2): Model process behaviour,EIT Digital,course,https://www.coursera.org/learn/system-validation-behavior,computer-science/design-and-product
Collegiate Esports and Career Planning,"University of California, Irvine",course,https://www.coursera.org/learn/college-esports-career-planning,computer-science/design-and-product
Gameplay en videojuegos,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/videojuegos-play,computer-science/design-and-product
NPC Programming,Unity,course,https://www.coursera.org/learn/npc-programming,computer-science/design-and-product
游戏策划与设计,Fudan University,course,https://www.coursera.org/learn/youxi-cehua-sheji,computer-science/design-and-product
"Coding for Designers, Managers, & Entrepreneurs III",University of Virginia,course,https://www.coursera.org/learn/uva-coding-for-design-managers-3,computer-science/design-and-product
"Coding for Designers, Managers, & Entrepreneurs II",University of Virginia,course,https://www.coursera.org/learn/uva-coding-for-design-managers-2,computer-science/design-and-product
Unity Services Implementation,Unity,course,https://www.coursera.org/learn/unity-services-implementation,computer-science/design-and-product
