title,university,form,link,category
Tricky English Grammar,"University of California, Irvine",course,https://www.coursera.org/learn/tricky-english-grammar,language-learning/learning-english
Business English: Basics,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/business-english,language-learning/learning-english
English for Research Publication Purposes,Moscow Institute of Physics and Technology,specialization,https://www.coursera.org/specializations/english-for-research-publication-purposes,language-learning/learning-english
Advanced Writing,"University of California, Irvine",course,https://www.coursera.org/learn/advanced-writing,language-learning/learning-english
Lesson | Business English Skills: How to Write Effective Openings and Closings to Emails,University of Washington,course,https://www.coursera.org/learn/lesson-business-english-skills-how-to-write-effective-openings-and-closings-to-emails,language-learning/learning-english
Lesson | Express Yourself: Pronunciation,Georgia Institute of Technology,course,https://www.coursera.org/learn/lesson-express-yourself-pronunciation,language-learning/learning-english
Interviewing and Resume Writing in English,"University of Maryland, College Park",specialization,https://www.coursera.org/specializations/english-interview-resume,language-learning/learning-english
"Teach English Now! Second Language Listening, Speaking, and Pronunciation",Arizona State University,course,https://www.coursera.org/learn/tesol-speaking,language-learning/learning-english
Writing for Young Readers: Opening the Treasure Chest,Commonwealth Education Trust,course,https://www.coursera.org/learn/writing-for-children,language-learning/learning-english
Business English: Management and Leadership,Arizona State University,course,https://www.coursera.org/learn/management-leadership-english,language-learning/learning-english
Business English: Marketing and Sales,Arizona State University,course,https://www.coursera.org/learn/marketing-sales-english,language-learning/learning-english
Business English: Meetings,University of Washington,course,https://www.coursera.org/learn/business-english-meetings,language-learning/learning-english
Inglés Empresarial,Arizona State University,specialization,https://www.coursera.org/specializations/ingles-empresarial,language-learning/learning-english
Business English: Finance and Economics,Arizona State University,course,https://www.coursera.org/learn/finance-economics-english,language-learning/learning-english
Better Business Writing in English,Georgia Institute of Technology,course,https://www.coursera.org/learn/business-writing-english,language-learning/learning-english
Translation quality management,National Research Tomsk State University,course,https://www.coursera.org/learn/management-translation-quality,language-learning/learning-english
Adjectives and Adjective Clauses,"University of California, Irvine",course,https://www.coursera.org/learn/adjective-clauses,language-learning/learning-english
Teach English Now! Technology Enriched Teaching,Arizona State University,course,https://www.coursera.org/learn/tesol-technology,language-learning/learning-english
"Conjunctions, Connectives, and Adverb Clauses","University of California, Irvine",course,https://www.coursera.org/learn/conjunctions-connectives-adverb-clauses,language-learning/learning-english
Build Your Professional ePortfolio in English,Georgia Institute of Technology,course,https://www.coursera.org/learn/eportfolio-english,language-learning/learning-english
English for Effective Business Speaking,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/business-english-vocabulary,language-learning/learning-english
Translation in Practice,Nanjing University,course,https://www.coursera.org/learn/translation-in-practice,language-learning/learning-english
Presentations: Speaking so that People Listen,"University of California, Irvine",course,https://www.coursera.org/learn/presentations-speaking-so-that-people-listen,language-learning/learning-english
Technical Writing,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/technical-writing,language-learning/learning-english
Business English: Making Presentations,University of Washington,course,https://www.coursera.org/learn/business-english-presentations,language-learning/learning-english
Academic Literacy,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/academic-literacy,language-learning/learning-english
Lesson | Business English Skills: Introducing Yourself in Business Settings,University of Washington,course,https://www.coursera.org/learn/lesson-business-english-skills-introducing-yourself-in-business-settings,language-learning/learning-english
English for Effective Business Writing,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/english-for-business-writing,language-learning/learning-english
Inglés Empresarial: Gestión y Liderazgo,Arizona State University,course,https://www.coursera.org/learn/ingles-empresarial-gestion-liderazgo,language-learning/learning-english
Business English: Planning & Negotiating,University of Washington,course,https://www.coursera.org/learn/business-english-negotiating,language-learning/learning-english
General Academic English,Tsinghua University,course,https://www.coursera.org/learn/general-academic-english,language-learning/learning-english
Teach English Now! Capstone Project 2,Arizona State University,course,https://www.coursera.org/learn/teaching-english-capstone-2,language-learning/learning-english
Teach English: Intermediate Grammar,"University of California, Irvine",specialization,https://www.coursera.org/specializations/teach-english,language-learning/learning-english
Business English for Cross-cultural Communication,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/cross-cultural-communication-business,language-learning/learning-english
Noun Clauses and Conditionals,"University of California, Irvine",course,https://www.coursera.org/learn/noun-clauses-conditionals,language-learning/learning-english
Preparing for Graduate Study in the U.S.: A course for international students,University of Michigan,course,https://www.coursera.org/learn/graduate-study-usa,language-learning/learning-english
Writing your World: Finding yourself in the academic space,University of Cape Town,course,https://www.coursera.org/learn/writing-your-world,language-learning/learning-english
American Deaf Culture,University of Houston System,course,https://www.coursera.org/learn/deaf-culture,language-learning/learning-english
Just Reading and Writing English 1,Tsinghua University,course,https://www.coursera.org/learn/just-reading-and-writing-english-1,language-learning/learning-english
Successful Interviewing,"University of Maryland, College Park",course,https://www.coursera.org/learn/successful-interviewing,language-learning/learning-english
Academic Discussions in English,"University of California, Irvine",course,https://www.coursera.org/learn/academic-discussion-english,language-learning/learning-english
Lesson | Get Ready for the Interview,Georgia Institute of Technology,course,https://www.coursera.org/learn/lesson-get-ready-for-the-interview,language-learning/learning-english
Foundational Skills for Communicating About Health,University of Michigan,course,https://www.coursera.org/learn/foundational-skills-communicating-health,language-learning/learning-english
Take Your English Communication Skills to the Next Level,Georgia Institute of Technology,course,https://www.coursera.org/learn/english-communication-capstone,language-learning/learning-english
Lesson | Video Conferencing: Face to Face but Online,Georgia Institute of Technology,course,https://www.coursera.org/learn/lesson-video-conferencing-face-to-face-but-online,language-learning/learning-english
Lesson | Telephone Language,Georgia Institute of Technology,course,https://www.coursera.org/learn/lesson-telephone-language,language-learning/learning-english
Grant Proposal,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/grant-proposal,language-learning/learning-english
"Lesson | Business English Skills: How to Navigate Tone, Formality, and Directness in Emails",University of Washington,course,https://www.coursera.org/learn/business-english-skills-how-to-navigate-tone-formality-directness-in-emails,language-learning/learning-english
Effective Communication in the Globalised Workplace,National University of Singapore,specialization,https://www.coursera.org/specializations/effective-communication,language-learning/learning-english
خيارات لسانية لمحترفي الإعلام باللغة العربية,Northwestern University,course,https://www.coursera.org/learn/arabic-for-media,language-learning/learning-english
Scholarly Communication,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/scholarly-communication,language-learning/learning-english
Lesson | Understand and Be Understood on the Phone,Georgia Institute of Technology,course,https://www.coursera.org/learn/lesson-understand-and-be-understood-on-the-phone,language-learning/learning-english
Blended Language Learning: Design and Practice for Teachers,University of Colorado Boulder,course,https://www.coursera.org/learn/blended-language-learning-design-practice-for-teachers,language-learning/learning-english
Lesson | Organize Your Pitch,Georgia Institute of Technology,course,https://www.coursera.org/learn/lesson-organize-your-pitch,language-learning/learning-english
Teaching Tips for Tricky English Grammar,"University of California, Irvine",course,https://www.coursera.org/learn/teaching-common-grammar-mistakes,language-learning/learning-english
Advanced Interviewing Techniques,"University of Maryland, College Park",course,https://www.coursera.org/learn/interview-techniques,language-learning/learning-english
"Online Games: Literature, New Media, and Narrative",Vanderbilt University,course,https://www.coursera.org/learn/interactive-media-gaming,language-learning/learning-english
Inglés Empresarial: el márketing y ventas,Arizona State University,course,https://www.coursera.org/learn/ingles-empresarial-marketing-ventas,language-learning/learning-english
Strategies for Teaching Perfect Tenses and Modals,"University of California, Irvine",course,https://www.coursera.org/learn/teaching-verb-tenses-modals,language-learning/learning-english
计算机辅助翻译原理与实践 Principles and Practice of Computer-Aided Translation,Peking University,course,https://www.coursera.org/learn/fanyi-ruanjian,language-learning/learning-english
Project: Writing a Research Paper,"University of California, Irvine",course,https://www.coursera.org/learn/academic-writing-capstone,language-learning/learning-english
Inglés Empresarial: Finanzas y Economía,Arizona State University,course,https://www.coursera.org/learn/ingles-empresarial-finanzas-economia,language-learning/learning-english
商务英语课程 Business English,Arizona State University,specialization,https://www.coursera.org/specializations/shangwu-yingyu,language-learning/learning-english
Just Reading and Writing English 2,Tsinghua University,course,https://www.coursera.org/learn/just-reading-and-writing-english-2,language-learning/learning-english
Intermediate Grammar Project,"University of California, Irvine",course,https://www.coursera.org/learn/intermediate-grammar-capstone,language-learning/learning-english
Advanced Grammar & Punctuation Project,"University of California, Irvine",course,https://www.coursera.org/learn/advanced-grammar-project,language-learning/learning-english
Big data and Language 1,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/big-data-language-1,language-learning/learning-english
商务英语课程:管理与领导力英语 Management & Leadership,Arizona State University,course,https://www.coursera.org/learn/guanli-lingdao-yingyu,language-learning/learning-english
商务英语课程:市场与营销英语 Marketing & Sales,Arizona State University,course,https://www.coursera.org/learn/shichang-yingxiao-yingyu,language-learning/learning-english
Techniques for Teaching Adjectives and Adjective Clauses,"University of California, Irvine",course,https://www.coursera.org/learn/teaching-adjective-clauses,language-learning/learning-english
Engaging ELLs and Their Families in the School and Community,Arizona State University,course,https://www.coursera.org/learn/ell-families,language-learning/learning-english
Assessing Achievement with the ELL in Mind,Arizona State University,course,https://www.coursera.org/learn/ell-assessment,language-learning/learning-english
商务英语课程:财经英语 Finance & Economics,Arizona State University,course,https://www.coursera.org/learn/caijing-yingyu,language-learning/learning-english
Advanced Speaking and Listening Project,"University of California, Irvine",course,https://www.coursera.org/learn/speaking-listening-capstone,language-learning/learning-english
Big data and Language 2,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/big-data-language-2,language-learning/learning-english
Business English: Final Project,Arizona State University,course,https://www.coursera.org/learn/english-for-business-project,language-learning/learning-english
Business English: Capstone Project,University of Washington,course,https://www.coursera.org/learn/business-english-capstone,language-learning/learning-english
Business Case Analysis,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/business-case-analysis,language-learning/learning-english
