title,university,form,link,category
Epidemiology for Public Health,Imperial College London,specialization,https://www.coursera.org/specializations/public-health-epidemiology,life-sciences/public-health
"Drugs, drug use, drug policy and health",University of Geneva,course,https://www.coursera.org/learn/drugs,life-sciences/public-health
Infection Prevention in Nursing Homes,The University of North Carolina at Chapel Hill,course,https://www.coursera.org/learn/infection-prevention,life-sciences/public-health
Communicating During Global Emergencies,Emory University,course,https://www.coursera.org/learn/communicating-during-global-emergencies,life-sciences/public-health
Climate Change and Health: From Science to Action,Yale University,specialization,https://www.coursera.org/specializations/climate-change-and-health,life-sciences/public-health
Major Depression in the Population: A Public Health Approach,Johns Hopkins University,course,https://www.coursera.org/learn/public-health-depression,life-sciences/public-health
Measuring Disease in Epidemiology,Imperial College London,course,https://www.coursera.org/learn/measuring-disease-epidemiology,life-sciences/public-health
Health Behavior Change: From Evidence to Action,Yale University,course,https://www.coursera.org/learn/health-behavior-change,life-sciences/public-health
Foundations of Public Health Practice,Imperial College London,specialization,https://www.coursera.org/specializations/foundations-public-health-practice,life-sciences/public-health
Social Policy for Social Services & Health Practitioners,Columbia University,specialization,https://www.coursera.org/specializations/social-welfare-policy,life-sciences/public-health
Disease Screening in Public Health,University of Geneva,course,https://www.coursera.org/learn/screening,life-sciences/public-health
Global Health: An Interdisciplinary Overview,University of Geneva,course,https://www.coursera.org/learn/global-health-overview,life-sciences/public-health
An Introduction to Global Health,University of Copenhagen,course,https://www.coursera.org/learn/global-health-introduction,life-sciences/public-health
Surveillance Systems: The Building Blocks,Johns Hopkins University,course,https://www.coursera.org/learn/epidemiology-surveillance-systems,life-sciences/public-health
Diabetes - a Global Challenge,University of Copenhagen,course,https://www.coursera.org/learn/diabetes,life-sciences/public-health
Global Disease Masterclass,Imperial College London,specialization,https://www.coursera.org/specializations/gmph-global-disease-masterclass,life-sciences/public-health
Medical Cannabis: The Health Effects of THC and CBD,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/health-effects-cannabis-thc-cbd,life-sciences/public-health
Confronting Gender Based Violence: Global Lessons for Healthcare Workers,Johns Hopkins University,course,https://www.coursera.org/learn/gender-based-violence,life-sciences/public-health
Understanding and Strengthening Health Systems,Johns Hopkins University,course,https://www.coursera.org/learn/health-systems,life-sciences/public-health
Introduction to Climate Change and Health,Yale University,course,https://www.coursera.org/learn/introduction-climate-change-health,life-sciences/public-health
"Surveillance Systems: Analysis, Dissemination, and Special Systems",Johns Hopkins University,course,https://www.coursera.org/learn/epidemiology-surveillance-systems-analysis,life-sciences/public-health
La Solución del Conflicto Ético,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/etica,life-sciences/public-health
Public Health in Humanitarian Crises 1,Johns Hopkins University,course,https://www.coursera.org/learn/humanitarian-public-health,life-sciences/public-health
Disease Clusters,Johns Hopkins University,course,https://www.coursera.org/learn/disease-clusters,life-sciences/public-health
Global Health at the Human-Animal-Ecosystem Interface,University of Geneva,course,https://www.coursera.org/learn/global-health-human-animal-ecosystem,life-sciences/public-health
Population Health: Health & Health Behaviour,Universiteit Leiden,course,https://www.coursera.org/learn/population-health-behaviour,life-sciences/public-health
Foundations of Public Health Practice: The Public Health Approach,Imperial College London,course,https://www.coursera.org/learn/foundations-public-health-approach,life-sciences/public-health
Hypothesis Testing in Public Health,Johns Hopkins University,course,https://www.coursera.org/learn/hypothesis-testing-public-health,life-sciences/public-health
"Global Disease Masterclass: Communicable Diseases Epidemiology, Intervention and Prevention",Imperial College London,course,https://www.coursera.org/learn/global-disease-masterclass-communicable,life-sciences/public-health
Michigan Sport-Related Concussion Training Certification,University of Michigan,course,https://www.coursera.org/learn/michigan-sport-related-concussion-training-certification,life-sciences/public-health
Air Pollution – a Global Threat to our Health,University of Copenhagen,course,https://www.coursera.org/learn/air-pollution-health-threat,life-sciences/public-health
Diagnóstico y tratamiento del dolor neuropático en atención primaria,Universidad de los Andes,course,https://www.coursera.org/learn/dolor-neuropatico-anestesiologia,life-sciences/public-health
Linear Regression in R for Public Health,Imperial College London,course,https://www.coursera.org/learn/linear-regression-r-public-health,life-sciences/public-health
Survival Analysis in R for Public Health,Imperial College London,course,https://www.coursera.org/learn/survival-analysis-r-public-health,life-sciences/public-health
Foundational Skills for Communicating About Health,University of Michigan,course,https://www.coursera.org/learn/foundational-skills-communicating-health,life-sciences/public-health
Global Health Policy,The University of Tokyo,course,https://www.coursera.org/learn/global-health-policy,life-sciences/public-health
"Здоровое сердце, здоровые сосуды",National Research Tomsk State University,course,https://www.coursera.org/learn/zdorovoe-serdce,life-sciences/public-health
Study Designs in Epidemiology,Imperial College London,course,https://www.coursera.org/learn/study-designs-epidemiology,life-sciences/public-health
Instructional Methods in Health Professions Education,University of Michigan,course,https://www.coursera.org/learn/instructional-methods-education,life-sciences/public-health
History of Medical Cannabis,University of Colorado Boulder,course,https://www.coursera.org/learn/history-medical-cannabis-cbd-thc,life-sciences/public-health
Unravelling solutions for Future Food problems,Utrecht University,course,https://www.coursera.org/learn/solutions-future-food-problem,life-sciences/public-health
"International Travel Preparation, Safety, & Wellness",Johns Hopkins University,course,https://www.coursera.org/learn/international-travel,life-sciences/public-health
Logistic Regression in R for Public Health,Imperial College London,course,https://www.coursera.org/learn/logistic-regression-r-public-health,life-sciences/public-health
Global Disease Masterclass: Global Disease Distribution,Imperial College London,course,https://www.coursera.org/learn/global-disease-distribution,life-sciences/public-health
Health in Complex Humanitarian Emergencies,Emory University,course,https://www.coursera.org/learn/health-che,life-sciences/public-health
Poverty & Population: How Demographics Shape Policy,Columbia University,course,https://www.coursera.org/learn/poverty-population-demographics-policy,life-sciences/public-health
"Providing Social, Emotional, Behavioral, and Special Education Services in School",University of Colorado System,course,https://www.coursera.org/learn/providing-social-emotional-behavioral-and-special-education-services-in-school,life-sciences/public-health
Global Health Diplomacy,The State University of New York,course,https://www.coursera.org/learn/global-health-diplomacy,life-sciences/public-health
Simple Regression Analysis in Public Health,Johns Hopkins University,course,https://www.coursera.org/learn/simple-regression-analysis-public-health,life-sciences/public-health
An Introduction to the U.S. Food System: Perspectives from Public Health,Johns Hopkins University,course,https://www.coursera.org/learn/food-system,life-sciences/public-health
"Easing the burden of obesity, diabetes and cardiovascular disease",The University of Sydney,course,https://www.coursera.org/learn/easing-the-burden-of-obesity-diabetes-cvd,life-sciences/public-health
Communicating Climate Change and Health,Yale University,course,https://www.coursera.org/learn/climatecommunication,life-sciences/public-health
Global Adolescent Health,The University of Melbourne,course,https://www.coursera.org/learn/youth-health,life-sciences/public-health
"Curanderismo: Traditional Healing of the Mind, Energy & Spirit",University of New Mexico,course,https://www.coursera.org/learn/curanderismo-traditional-healing,life-sciences/public-health
"Cannabis, Mental Health, and Brain Disorders",University of Colorado Boulder,course,https://www.coursera.org/learn/mentalhealth-cannabis-cbd-thc,life-sciences/public-health
Validity and Bias in Epidemiology,Imperial College London,course,https://www.coursera.org/learn/validity-bias-epidemiology,life-sciences/public-health
Foundations of Public Health Practice: Health Protection,Imperial College London,course,https://www.coursera.org/learn/health-protection,life-sciences/public-health
"Life, Health and Radiation",The University of Sydney,course,https://www.coursera.org/learn/life-health-radiation,life-sciences/public-health
Ebola Virus Disease: An Evolving Epidemic,Emory University,course,https://www.coursera.org/learn/ebola-virus,life-sciences/public-health
Global Health and Humanitarianism,University of Manchester,course,https://www.coursera.org/learn/health-humanitarianism,life-sciences/public-health
"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",University of Michigan,course,https://www.coursera.org/learn/opioid,life-sciences/public-health
US Social Services Compared,Columbia University,course,https://www.coursera.org/learn/welfare-state,life-sciences/public-health
Guidance to Keep Newborn Babies Safe and Healthy,University of Colorado System,course,https://www.coursera.org/learn/keeping-newborn-baby-safe-healthy,life-sciences/public-health
Public Health in Humanitarian Crises 2,Johns Hopkins University,course,https://www.coursera.org/learn/humanitarian-public-health-2,life-sciences/public-health
Climate Adaptation for Human Health,Yale University,course,https://www.coursera.org/learn/climateadaptation,life-sciences/public-health
COVID-19 - A clinical update,University of Florida,course,https://www.coursera.org/learn/covid19clinicalupdate,life-sciences/public-health
Community Change in Public Health,Johns Hopkins University,course,https://www.coursera.org/learn/community-public-health,life-sciences/public-health
"Social Services for Families, Seniors and Those with Disabilities",Columbia University,course,https://www.coursera.org/learn/social-health-policy-programs,life-sciences/public-health
Reducing Gun Violence in America: Evidence for Change,Johns Hopkins University,course,https://www.coursera.org/learn/gun-violence,life-sciences/public-health
"Engineering Life: Synbio, Bioethics & Public Policy",Johns Hopkins University,course,https://www.coursera.org/learn/synbioethics,life-sciences/public-health
The Newborn Assessment,University of Colorado System,course,https://www.coursera.org/learn/newborn-assessment,life-sciences/public-health
"Global Health Security, Solidarity and Sustainability through the International Health Regulations",University of Geneva,course,https://www.coursera.org/learn/international-health-regulations,life-sciences/public-health
Lactation Biology,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/lactation-biology,life-sciences/public-health
Systems Science and Obesity,Johns Hopkins University,course,https://www.coursera.org/learn/systems-science-obesity,life-sciences/public-health
Population Health: Study Design,Universiteit Leiden,course,https://www.coursera.org/learn/population-health-study-design,life-sciences/public-health
Childbirth: A Global Perspective,Emory University,course,https://www.coursera.org/learn/childbirth,life-sciences/public-health
Foundations of Public Health Practice: Behaviour & Behaviour Change,Imperial College London,course,https://www.coursera.org/learn/behaviour-change-in-public-health,life-sciences/public-health
Everyday Chinese Medicine 2,The Chinese University of Hong Kong,course,https://www.coursera.org/learn/everyday-chinese-medicine-2,life-sciences/public-health
"Cannabis, Chronic Pain, and Related Disorders",University of Colorado Boulder,course,https://www.coursera.org/learn/pain-cannabis-cbd-thc,life-sciences/public-health
Global Health Innovations,Imperial College London,specialization,https://www.coursera.org/specializations/global-health-innovations,life-sciences/public-health
Identifying Patient Populations,University of Colorado System,course,https://www.coursera.org/learn/computational-phenotyping,life-sciences/public-health
"Health, Housing, and Educational Services",Columbia University,course,https://www.coursera.org/learn/health-housing-educational-services,life-sciences/public-health
Comparative Health Systems,University of Pennsylvania,course,https://www.coursera.org/learn/comparative-health-systems,life-sciences/public-health
Foundations of Public Health Practice: The Public Health Toolkit,Imperial College London,course,https://www.coursera.org/learn/the-public-health-toolkit,life-sciences/public-health
"Protecting Public Health in a Changing Climate: A Primer for City, Local, and Regional Action",Johns Hopkins University,course,https://www.coursera.org/learn/climate-change,life-sciences/public-health
A Guide to Healthcare Innovation: Principles and Practice,Imperial College London,course,https://www.coursera.org/learn/guide-to-healthcare-innovation-principles-and-practice,life-sciences/public-health
High Level Biocontainment for Healthcare Facilities,University of Nebraska,course,https://www.coursera.org/learn/biocontainment,life-sciences/public-health
Population Health: Governance,Universiteit Leiden,course,https://www.coursera.org/learn/population-health-governance,life-sciences/public-health
Healthy Aging and the Future of Cannabis Research,University of Colorado Boulder,course,https://www.coursera.org/learn/aging-research-cannabis-cbd-thc,life-sciences/public-health
Non-Communicable Diseases in Humanitarian Settings,University of Copenhagen,course,https://www.coursera.org/learn/non-communicable-diseases-in-humanitarian-settings,life-sciences/public-health
中医药与中华传统文化,Shanghai Jiao Tong University,course,https://www.coursera.org/learn/zhong-yi-yao-wen-hua,life-sciences/public-health
"The People, Power, and Pride of Public Health",Johns Hopkins University,course,https://www.coursera.org/learn/public-health,life-sciences/public-health
Opioid Epidemic: From Evidence to Impact,Johns Hopkins University,course,https://www.coursera.org/learn/opioid-epidemic,life-sciences/public-health
Training and Learning Programs for Volunteer Community Health Workers,Johns Hopkins University,course,https://www.coursera.org/learn/commhealthworkers,life-sciences/public-health
Curanderismo: Global & Cultural Influences of Traditional Healing,University of New Mexico,course,https://www.coursera.org/learn/curanderismo-global-traditional-healing,life-sciences/public-health
Foundations of Health Equity Research,Johns Hopkins University,course,https://www.coursera.org/learn/health-equity-research,life-sciences/public-health
Diagnosing Health Behaviors for Global Health Programs,Johns Hopkins University,course,https://www.coursera.org/learn/health-behaviors-global,life-sciences/public-health
US Social Services: Where did they come from?,Columbia University,course,https://www.coursera.org/learn/welfare-state-origin,life-sciences/public-health
Global Disease Masterclass: Non-communicable Diseases,Imperial College London,course,https://www.coursera.org/learn/global-disease-non-communicable,life-sciences/public-health
Health and healthcare in transition: dilemmas of governance,National Research Tomsk State University,course,https://www.coursera.org/learn/health-dilemmas-of-governance,life-sciences/public-health
Ebola : Vaincre ensemble !,University of Geneva,course,https://www.coursera.org/learn/ebola-vaincre-ensemble,life-sciences/public-health
Foundations for Global Health Responders,University of Colorado System,course,https://www.coursera.org/learn/ghresponder,life-sciences/public-health
