title,university,form,link,category
Econometria Básica Aplicada,Universidade de São Paulo,course,https://www.coursera.org/learn/econometria-basica-aplicada,social-sciences/economics
"Globalization, Economic Growth and Stability",IE Business School,specialization,https://www.coursera.org/specializations/globalization-economic-growth-and-stability,social-sciences/economics
Nuevos modelos de negocios en el siglo XXI,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/modelos-negocios,social-sciences/economics
Healthcare Marketplace,University of Minnesota,specialization,https://www.coursera.org/specializations/healthcare-marketplace,social-sciences/economics
История экономической мысли (History of Economic Thought),National Research University Higher School of Economics,course,https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli,social-sciences/economics
Microeconomics: When Markets Fail,University of Pennsylvania,course,https://www.coursera.org/learn/microeconomics-part2,social-sciences/economics
Mathematics for economists,National Research University Higher School of Economics,course,https://www.coursera.org/learn/mathematics-for-economists,social-sciences/economics
Trading Algorithms,Indian School of Business,course,https://www.coursera.org/learn/trading-algorithm,social-sciences/economics
Основы микроэкономики (Microeconomics Principles),National Research University Higher School of Economics,course,https://www.coursera.org/learn/mikroekonomika,social-sciences/economics
Understanding economic policymaking,IE Business School,course,https://www.coursera.org/learn/economic-policy,social-sciences/economics
Negocios Internacionales I,University of New Mexico,course,https://www.coursera.org/learn/negocios-internacionales,social-sciences/economics
Political Economy of Institutions and Development,Universiteit Leiden,course,https://www.coursera.org/learn/political-economy,social-sciences/economics
"Agriculture, Economics and Nature",University of Western Australia,course,https://www.coursera.org/learn/agriculture-economics-nature,social-sciences/economics
Business Strategies for Emerging Markets,National Research University Higher School of Economics,course,https://www.coursera.org/learn/business-strategies,social-sciences/economics
Capitalismo Consciente,Insper,course,https://www.coursera.org/learn/capitalismo-consciente,social-sciences/economics
"Globalización, Crecimiento Económico y Estabilidad",IE Business School,specialization,https://www.coursera.org/specializations/globalizacion-crecimiento-economico-y-estabilidad,social-sciences/economics
Portfolio and Risk Management,Indian School of Business,course,https://www.coursera.org/learn/portfolio-management,social-sciences/economics
Advertising and Society,Duke University,course,https://www.coursera.org/learn/role-of-advertising,social-sciences/economics
Strategy and Sustainability,IESE Business School,course,https://www.coursera.org/learn/strategy-sustainability,social-sciences/economics
The Economics of Agro-Food Value Chains,Technische Universität München (TUM),course,https://www.coursera.org/learn/valuechains,social-sciences/economics
Analizando las Políticas Económicas,IE Business School,course,https://www.coursera.org/learn/analizando-politicas-economicas,social-sciences/economics
Game Theory II: Advanced Applications,Stanford University,course,https://www.coursera.org/learn/game-theory-2,social-sciences/economics
Kit básico (para evitar los errores más frecuentes) de finanzas,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/finanzas-basicas,social-sciences/economics
Экономическая социология,National Research University Higher School of Economics,course,https://www.coursera.org/learn/ekonomicheskaya-sociologiya,social-sciences/economics
Contratación y mercado digital. Aspectos legales y otras cuestiones de interés,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/mercado-digital,social-sciences/economics
Das liebe Geld - Finance im Alltag,University of Zurich,course,https://www.coursera.org/learn/finanzen,social-sciences/economics
"«Ловцы человеков» или социальные сети в медиа, бизнесе, рекрутинге и образовании",National Research Tomsk State University,course,https://www.coursera.org/learn/sotsialnaya-set,social-sciences/economics
Economie du sol et de l'immobilier I,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/economie-sol-immobilier-1,social-sciences/economics
Институциональная экономика (Institutional economics),National Research University Higher School of Economics,course,https://www.coursera.org/learn/institutional-economics,social-sciences/economics
Сравнительная политика (Comparative Politics),National Research University Higher School of Economics,course,https://www.coursera.org/learn/politika-sravnitelnaja,social-sciences/economics
Public Economics,National Research University Higher School of Economics,course,https://www.coursera.org/learn/public-economics,social-sciences/economics
Теория игр,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/gametheory,social-sciences/economics
Criterios para la Gestión y el Aseguramiento de la Calidad en la Educación Superior,Universidad de Chile,course,https://www.coursera.org/learn/calidadeducacionsuperior,social-sciences/economics
Introdução à Economia do Trabalho: Teorias e Políticas,Universidade Estadual de Campinas,course,https://www.coursera.org/learn/economia-do-trabalho,social-sciences/economics
Innovative Governance of Large Urban Systems,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/iglus,social-sciences/economics
Advanced Trading Algorithms,Indian School of Business,course,https://www.coursera.org/learn/advanced-trading-algorithms,social-sciences/economics
Marketing in an Analog World,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/marketing-analog,social-sciences/economics
O Poder da Macroeconomia: princípios da economia no mundo real (em Português),"University of California, Irvine",course,https://www.coursera.org/learn/macroeconomia-pt,social-sciences/economics
Local Economic Development,Erasmus University Rotterdam,course,https://www.coursera.org/learn/local-economic-development,social-sciences/economics
"Anticipating Your Next Battle, in Business and Beyond",HEC Paris,course,https://www.coursera.org/learn/anticipate,social-sciences/economics
Les transitions énergétique-écologiques dans les pays du Sud,École normale supérieure,course,https://www.coursera.org/learn/transitions-energetiques-pays-du-sud,social-sciences/economics
Innovating in a Digital World,Institut Mines-Télécom,course,https://www.coursera.org/learn/innovating-digital-world,social-sciences/economics
Monetary Policy in the Asia Pacific,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/monetary-policy-asia-pacific,social-sciences/economics
"Comprendre l'écologie, pour une économie innovante",ESCP Business School,course,https://www.coursera.org/learn/ecologie,social-sciences/economics
Property and Liability: An Introduction to Law and Economics,Wesleyan University,course,https://www.coursera.org/learn/property-law-and-economics,social-sciences/economics
التسويق في عالم رقمي,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/marketing-digital-ar,social-sciences/economics
Economic Growth and Distributive Justice Part I -The Role of the State,Tel Aviv University,course,https://www.coursera.org/learn/economic-growth-part-1,social-sciences/economics
Economics of Transition and Emerging Markets,National Research University Higher School of Economics,course,https://www.coursera.org/learn/economics-transition-emerging-markets,social-sciences/economics
經濟學概論：誘因與市場（Introduction to Economics: Incentive and Markets）,National Taiwan University,course,https://www.coursera.org/learn/economics,social-sciences/economics
Creating a Portfolio,Indian School of Business,course,https://www.coursera.org/learn/investment-portfolio,social-sciences/economics
Behavioral Investing,Indian School of Business,course,https://www.coursera.org/learn/behavioral-investing,social-sciences/economics
The Korean Economic Development,Yonsei University,course,https://www.coursera.org/learn/korean-economy,social-sciences/economics
Industrial Organization: Strategy and Competition in Business,National Research University Higher School of Economics,course,https://www.coursera.org/learn/industrial-organization,social-sciences/economics
實驗經濟學 (Experimental Economics: Behavioral Game Theory),National Taiwan University,course,https://www.coursera.org/learn/shiyan-jingji-xue,social-sciences/economics
Introduction to Faecal Sludge Management,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/faecalsludge,social-sciences/economics
China’s Economic Transformation Part 1: Economic Reform and Growth in China,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/econtransform1,social-sciences/economics
"Trade, Immigration and Exchange Rates in a Globalized World",IE Business School,course,https://www.coursera.org/learn/trade-immigration-exchange-rates-globalized-world,social-sciences/economics
Financing for Startup Businesses,Duke University,course,https://www.coursera.org/learn/financing-startup-businesses,social-sciences/economics
International Business II,University of New Mexico,course,https://www.coursera.org/learn/international-business-2,social-sciences/economics
Business Opportunities and Risks in a Globalized Economy,IE Business School,course,https://www.coursera.org/learn/business-opportunities-and-risks-in-a-globalized-economy,social-sciences/economics
Understanding Russian Economy. Problems of Transition,National Research University Higher School of Economics,course,https://www.coursera.org/learn/economy-russia-transition,social-sciences/economics
Negocios Internacionales II,University of New Mexico,course,https://www.coursera.org/learn/negocios-internacionales-2,social-sciences/economics
Design your own trading strategy – Culminating Project,Indian School of Business,course,https://www.coursera.org/learn/design-trading-strategy-culminating-project,social-sciences/economics
论文写作初阶（Academic Writing and Research）,Peking University,course,https://www.coursera.org/learn/lunwen-xiezuo-chujie,social-sciences/economics
Bajemos la temperatura: De la ciencia climática a la acción,The World Bank Group,course,https://www.coursera.org/learn/cambios-temperatura,social-sciences/economics
The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,University of Rochester,course,https://www.coursera.org/learn/market-power,social-sciences/economics
Теория отраслевых рынков (Industrial Organization),National Research University Higher School of Economics,course,https://www.coursera.org/learn/otraslevye-rynki,social-sciences/economics
فهم صنع السياسات الاقتصادية,IE Business School,course,https://www.coursera.org/learn/economic-policy-ar,social-sciences/economics
Understanding the Australian economy: An introduction to macroeconomic and financial policies,The University of Sydney,course,https://www.coursera.org/learn/australian-economy,social-sciences/economics
"Comercio, Inmigración y Tipos de Cambio en un Mundo Globalizado",IE Business School,course,https://www.coursera.org/learn/comercio-inmigracion-tipos-de-cambio,social-sciences/economics
Структура капитала компании,National Research University Higher School of Economics,course,https://www.coursera.org/learn/struktura-kapitala-kompanii,social-sciences/economics
Population Health: Alternative Payment Models,Universiteit Leiden,course,https://www.coursera.org/learn/alternative-payment-models,social-sciences/economics
Global Statistics - Composite Indices for International Comparisons,University of Geneva,course,https://www.coursera.org/learn/global-statistics,social-sciences/economics
Riesgos y oportunidades empresariales en una economía globalizada,IE Business School,course,https://www.coursera.org/learn/riesgos-oportunidades-empresariales,social-sciences/economics
"Les alliances qui changent les territoires : partenariats entre acteurs publics, acteurs privés et structures d'intérêt général pour le bien commun",ESSEC Business School,course,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires,social-sciences/economics
Economie du sol et de l'immobilier II,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/economie-sol-immobilier-2,social-sciences/economics
Regulated Competition in Healthcare Systems: Theory & Practice,Erasmus University Rotterdam,course,https://www.coursera.org/learn/regulated-competition-healthcare-systems,social-sciences/economics
Mind of the Universe: Science in Progress,Erasmus University Rotterdam,course,https://www.coursera.org/learn/mind-of-the-universe-science-in-progress,social-sciences/economics
Economic Growth and Distributive Justice Part II - Maximize Social Wellbeing,Tel Aviv University,course,https://www.coursera.org/learn/economic-growth-part-2,social-sciences/economics
The Power of Markets II: Market Structure and Firm Behavior,University of Rochester,course,https://www.coursera.org/learn/market-structure,social-sciences/economics
"Contexto de Negocios en LATAM: Factores Políticos, Sociales y Económicos",Pontificia Universidad Católica de Chile,course,https://www.coursera.org/learn/contexto-negocios-latam,social-sciences/economics
Коммерциализация технологий в промышленном комплексе,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/commercialization-of-technology,social-sciences/economics
《MBA论文写作指导》,University of Science and Technology of China,course,https://www.coursera.org/learn/mba-lunwen-xiezuo,social-sciences/economics
Financial Markets and Investment Strategy Capstone,Indian School of Business,course,https://www.coursera.org/learn/investment-strategy-capstone,social-sciences/economics
The Power of Markets III: Input Markets and Promoting Efficiency,University of Rochester,course,https://www.coursera.org/learn/market-efficiency,social-sciences/economics
